date,pollutant,mean,std,min,max,count
2022-05-08,O3,61.63171806167401,21.492362297717992,1.0,116.0,2270
2022-05-08,PM2.5,22.56028368794326,13.497730985743225,1.0,99.0,2256
2022-05-08,PM10,35.93808049535604,21.74748869648792,2.0,270.0,2261
2022-05-09,O3,62.85534024335286,37.66401454952104,1.0,161.0,2219
2022-05-09,PM2.5,28.416925121843153,14.981966318906057,1.0,76.0,2257
2022-05-09,PM10,43.166666666666664,21.864029312498136,1.0,183.0,2250
2022-05-10,O3,64.11348464619492,38.28471827636088,1.0,297.0,2247
2022-05-10,PM2.5,47.853072128227964,21.70382185837688,1.0,158.0,2246
2022-05-10,PM10,68.57904085257549,29.801600702120567,2.0,223.0,2252
2022-05-11,O3,68.31340495095749,33.6195483802486,1.0,177.0,2141
2022-05-11,PM2.5,35.16689847009736,28.52923832300884,1.0,141.0,2157
2022-05-11,PM10,52.44619666048237,39.1625860249511,1.0,222.0,2156
2022-05-12,O3,75.30670217487794,20.503851616533154,3.0,262.0,2253
2022-05-12,PM2.5,17.32476739034116,18.004786267399215,1.0,137.0,2257
2022-05-12,PM10,28.618077093486928,26.886778991935444,1.0,263.0,2257
2022-05-13,O3,72.70783532536521,27.508839348141688,2.0,133.0,2259
2022-05-13,PM2.5,13.131625441696112,10.788456884632707,1.0,74.0,2264
2022-05-13,PM10,29.345285524568393,16.560494189895483,3.0,127.0,2259
2022-05-14,O3,65.50066342326404,34.098234969611575,1.0,144.0,2261
2022-05-14,PM2.5,13.399029982363317,10.881595343737544,1.0,92.0,2268
2022-05-14,PM10,35.32012329370321,25.89558573956215,1.0,196.0,2271
2022-05-15,O3,70.24630541871922,38.284464126725545,1.0,158.0,2233
2022-05-15,PM2.5,18.345591493132478,14.902763236256634,1.0,105.0,2257
2022-05-15,PM10,43.4437527790129,31.17699393732153,3.0,227.0,2249
2022-05-16,O3,76.8818302976455,37.612810130906965,1.0,184.0,2251
2022-05-16,PM2.5,18.841802916482546,12.585779303383912,1.0,92.0,2263
2022-05-16,PM10,46.38930623066726,28.52447392248413,3.0,212.0,2263
2022-05-17,O3,96.68425760286226,52.49807512387303,1.0,227.0,2236
2022-05-17,PM2.5,29.369031682284696,13.990654922725328,2.0,116.0,2241
2022-05-17,PM10,69.97858099062918,28.641539467744252,6.0,235.0,2241
2022-05-18,O3,103.19432120674357,48.71547368959768,2.0,242.0,2254
2022-05-18,PM2.5,32.53534904401956,22.504260154479404,1.0,141.0,2249
2022-05-18,PM10,67.43385300668152,41.804867669664624,5.0,261.0,2245
2022-05-19,O3,114.13246519982039,59.4022156599424,1.0,261.0,2227
2022-05-19,PM2.5,34.38876404494382,15.53568880231265,3.0,125.0,2225
2022-05-19,PM10,73.56879496402878,29.411795601260636,9.0,215.0,2224
2022-05-20,O3,120.60389036251105,60.783053670511606,1.0,282.0,2262
2022-05-20,PM2.5,31.41304347826087,17.242264272713896,1.0,154.0,2254
2022-05-20,PM10,71.50176991150443,35.55340612561474,4.0,261.0,2260
2022-05-21,O3,122.87593818984547,58.59971648414922,2.0,270.0,2265
2022-05-21,PM2.5,28.390652557319225,11.965114669851898,1.0,79.0,2268
2022-05-21,PM10,68.95375722543352,30.56130584882081,2.0,428.0,2249
2022-05-22,O3,131.13348115299334,61.57911221210139,2.0,288.0,2255
2022-05-22,PM2.5,29.18045112781955,10.306028859104385,1.0,111.0,2261
2022-05-22,PM10,72.16872791519435,24.82724361644443,4.0,246.0,2264
2022-05-23,O3,129.18829740431147,54.56292519922356,3.0,269.0,2273
2022-05-23,PM2.5,31.813747228381374,11.675125145180187,2.0,118.0,2255
2022-05-23,PM10,68.96635679504206,25.836354988569155,7.0,221.0,2259
2022-05-24,O3,128.380168963984,58.95838097514402,2.0,285.0,2249
2022-05-24,PM2.5,31.60508701472557,13.427204730195774,1.0,119.0,2241
2022-05-24,PM10,67.56303275011216,25.127690001266235,7.0,241.0,2229
2022-05-25,O3,92.9211229946524,21.42629282930979,2.0,192.0,2244
2022-05-25,PM2.5,12.204626334519572,11.293202374799085,1.0,72.0,2248
2022-05-25,PM10,40.57690592955863,35.4867025243699,2.0,486.0,2243
2022-05-26,O3,79.84818629646216,38.45206585066443,2.0,229.0,2233
2022-05-26,PM2.5,13.289118705035971,11.156850507741696,1.0,106.0,2224
2022-05-26,PM10,42.292639138240574,31.200279651087175,2.0,244.0,2228
2022-05-27,O3,92.92171605484299,51.03085564737637,2.0,269.0,2261
2022-05-27,PM2.5,16.142350332594233,10.409770814026055,1.0,72.0,2255
2022-05-27,PM10,50.42565468264536,27.96412638495512,3.0,261.0,2253
2022-05-28,O3,148.387153541575,61.30666679294765,2.0,319.0,2273
2022-05-28,PM2.5,28.26977152899824,11.380585792841368,1.0,87.0,2276
2022-05-28,PM10,79.92791208791209,27.631119401444575,7.0,285.0,2275
2022-05-29,O3,99.20176211453744,30.551044834952652,2.0,239.0,2270
2022-05-29,PM2.5,20.83730158730159,12.925627789066828,1.0,91.0,2268
2022-05-29,PM10,56.53333333333333,37.62679364104343,2.0,277.0,2265
2022-05-30,O3,83.80240320427237,41.954922442355404,1.0,205.0,2247
2022-05-30,PM2.5,12.739536954585931,8.26952017886265,1.0,81.0,2246
2022-05-30,PM10,39.75166889185581,22.46272124386134,3.0,193.0,2247
2022-05-31,O3,108.8671620993962,60.74244168004989,1.0,276.0,2153
2022-05-31,PM2.5,20.98701298701299,11.527164745518833,1.0,104.0,2156
2022-05-31,PM10,67.65388170055454,44.507988843401385,4.0,662.0,2164
2022-06-01,O3,108.37915742793791,55.62905659898191,1.0,305.0,2255
2022-06-01,PM2.5,20.406529516994635,12.597375011744191,1.0,101.0,2236
2022-06-01,PM10,52.61032028469751,33.95228125455668,3.0,227.0,2248
2022-06-02,O3,143.72133333333332,80.15826089264496,2.0,345.0,2250
2022-06-02,PM2.5,26.127932713590084,12.826765319591127,1.0,104.0,2259
2022-06-02,PM10,69.01950354609929,35.62274717179446,3.0,356.0,2256
2022-06-03,O3,166.07952021323857,71.63607731151872,4.0,336.0,2251
2022-06-03,PM2.5,39.95829636202307,17.252934370457616,2.0,138.0,2254
2022-06-03,PM10,90.40727595385981,33.60347433574639,20.0,269.0,2254
2022-06-04,O3,117.54657293497364,41.095852544260275,14.0,234.0,2276
2022-06-04,PM2.5,34.337885462555064,22.359850758115698,1.0,146.0,2270
2022-06-04,PM10,70.36171151301279,39.45519699815115,4.0,253.0,2267
2022-06-05,O3,86.46352941176471,38.42500670766928,1.0,242.0,2125
2022-06-05,PM2.5,19.91341176470588,18.396957136691746,1.0,103.0,2125
2022-06-05,PM10,52.091337099811675,38.0528814856502,3.0,209.0,2124
2022-06-06,O3,84.50626118067979,30.729392736777935,2.0,174.0,2236
2022-06-06,PM2.5,8.411051212938006,7.975729359944052,1.0,72.0,2226
2022-06-06,PM10,26.89852481001341,27.647874983774166,2.0,216.0,2237
2022-06-07,O3,99.66851595006935,51.18378281879263,3.0,295.0,2163
2022-06-07,PM2.5,14.169366034243406,10.289425976154952,1.0,74.0,2161
2022-06-07,PM10,42.16211208893006,31.69242863490495,1.0,221.0,2159
2022-06-08,O3,105.55948695267581,46.1241006643877,5.0,272.0,2261
2022-06-08,PM2.5,21.613716814159293,10.589980545553614,2.0,123.0,2260
2022-06-08,PM10,54.196,33.5354576132984,2.0,357.0,2250
2022-06-09,O3,102.2728476821192,49.770259744403226,1.0,318.0,2265
2022-06-09,PM2.5,27.288546255506606,11.583483650497403,1.0,92.0,2270
2022-06-09,PM10,57.75883392226148,27.833714996619733,4.0,194.0,2264
2022-06-10,O3,111.20870337477797,45.72706458757833,1.0,290.0,2252
2022-06-10,PM2.5,29.017317939609235,12.467263074917389,3.0,80.0,2252
2022-06-10,PM10,59.940071556350624,24.634664858611977,7.0,273.0,2236
2022-06-11,O3,113.16577777777778,43.55633473452711,3.0,257.0,2250
2022-06-11,PM2.5,29.837633451957295,16.058552452041447,4.0,116.0,2248
2022-06-11,PM10,61.07111111111111,30.761351091713355,9.0,322.0,2250
2022-06-12,O3,104.37405731523378,41.57606258496725,4.0,227.0,1989
2022-06-12,PM2.5,21.272498743086977,11.266021063755064,1.0,102.0,1989
2022-06-12,PM10,40.61751383995974,19.930418852366973,4.0,158.0,1987
2022-06-13,O3,104.11300639658849,31.026377937484845,2.0,228.0,1407
2022-06-13,PM2.5,16.361170592433975,8.888284668029053,1.0,68.0,1401
2022-06-13,PM10,35.14357501794688,22.991919130323623,2.0,280.0,1393
2022-06-14,O3,87.90501792114695,42.468277554857124,2.0,206.0,2232
2022-06-14,PM2.5,17.622489959839356,10.464419358710709,1.0,55.0,2241
2022-06-14,PM10,35.083781362007166,19.690382694288548,2.0,129.0,2232
2022-06-15,O3,97.98792486583184,55.627847051705594,1.0,264.0,2236
2022-06-15,PM2.5,22.288203753351205,11.814682943519601,1.0,100.0,2238
2022-06-15,PM10,44.8045719408337,27.30923232247881,2.0,238.0,2231
2022-06-16,O3,132.42895204262877,70.0974506657922,1.0,336.0,2252
2022-06-16,PM2.5,30.92232578783844,15.939569176058773,1.0,123.0,2253
2022-06-16,PM10,63.283170080142476,32.37645814131094,3.0,258.0,2246
2022-06-17,O3,151.62857142857143,68.42295906003052,6.0,328.0,2240
2022-06-17,PM2.5,41.99554565701559,20.236133369410638,1.0,142.0,2245
2022-06-17,PM10,81.35181046043809,38.335962363772275,11.0,403.0,2237
2022-06-18,O3,155.76531531531532,59.03299859484333,3.0,309.0,2220
2022-06-18,PM2.5,35.79153674832962,15.516274080316746,1.0,118.0,2245
2022-06-18,PM10,71.95456570155902,29.38327756245886,5.0,191.0,2245
2022-06-19,O3,152.83658104517272,59.19232251286173,4.0,298.0,2258
2022-06-19,PM2.5,34.87300884955752,14.826706255283156,5.0,106.0,2260
2022-06-19,PM10,67.96263736263737,27.6518212676479,13.0,215.0,2275
2022-06-20,O3,154.30240856378234,63.81536622589374,3.0,312.0,2242
2022-06-20,PM2.5,38.60026443367122,15.224403988075482,6.0,126.0,2269
2022-06-20,PM10,73.86212991604066,25.88455440345462,2.0,223.0,2263
2022-06-21,O3,144.10022471910113,64.56286423441689,1.0,317.0,2225
2022-06-21,PM2.5,40.399010346378766,24.51100790853368,2.0,223.0,2223
2022-06-21,PM10,78.85308477585441,39.71027101498809,10.0,228.0,2253
2022-06-22,O3,98.30576665176575,39.1263719211163,13.0,239.0,2237
2022-06-22,PM2.5,40.86772009029345,21.0603801635908,2.0,116.0,2215
2022-06-22,PM10,67.02442273534636,30.434637594677238,2.0,188.0,2252
2022-06-23,O3,105.28179775280898,51.26974845735489,2.0,279.0,2225
2022-06-23,PM2.5,21.790489008524002,23.25068833423418,1.0,139.0,2229
2022-06-23,PM10,35.12787032868077,31.322103201316466,1.0,358.0,2221
2022-06-24,O3,102.37578475336323,50.15339292304738,2.0,251.0,2230
2022-06-24,PM2.5,10.24517287831163,8.679705401636713,1.0,63.0,2227
2022-06-24,PM10,29.613297150610585,24.3268707216153,1.0,185.0,2211
2022-06-25,O3,151.66299073665638,92.74930881340924,1.0,396.0,2267
2022-06-25,PM2.5,21.132625994694962,10.67509501096773,1.0,76.0,2262
2022-06-25,PM10,57.73677248677249,26.196313649870998,3.0,190.0,2268
2022-06-26,O3,127.95837023914969,51.962658148020175,1.0,316.0,2258
2022-06-26,PM2.5,25.02462620932278,11.45962705767137,1.0,102.0,2274
2022-06-26,PM10,58.74092116917626,30.384117795470388,1.0,285.0,2258
2022-06-27,O3,108.77202301903498,36.14376385041229,2.0,245.0,2259
2022-06-27,PM2.5,24.869796279893713,14.549322364611786,1.0,101.0,2258
2022-06-27,PM10,39.31628532974428,25.887651274096815,2.0,220.0,2229
2022-06-28,O3,87.60790408525754,31.04846938009873,2.0,202.0,2252
2022-06-28,PM2.5,15.13876454789615,10.317801129060042,1.0,72.0,2234
2022-06-28,PM10,25.359786000891663,16.699017309090117,1.0,114.0,2243
2022-06-29,O3,82.92986425339366,35.84661976881992,3.0,207.0,2210
2022-06-29,PM2.5,14.40334993209597,11.010830817733135,1.0,110.0,2209
2022-06-29,PM10,25.36789900811542,16.58953620919913,1.0,143.0,2218
2022-06-30,O3,86.95497953615279,46.05786809788017,1.0,198.0,2199
2022-06-30,PM2.5,18.995009074410163,11.244255341104685,1.0,73.0,2204
2022-06-30,PM10,33.166817769718946,17.41848794095005,2.0,140.0,2206
2022-07-01,O3,97.87994542974079,45.6107375963237,3.0,245.0,2199
2022-07-01,PM2.5,20.94446973145198,11.150014140905512,1.0,72.0,2197
2022-07-01,PM10,35.36036446469248,19.39795390788667,1.0,192.0,2195
2022-07-02,O3,110.49246453900709,55.84553906980368,1.0,246.0,2256
2022-07-02,PM2.5,30.673487544483987,12.787170016017154,2.0,80.0,2248
2022-07-02,PM10,49.70679697912039,20.167143491108156,2.0,162.0,2251
2022-07-03,O3,98.30336581045172,28.75327373373978,2.0,179.0,2258
2022-07-03,PM2.5,22.41729490022173,13.298955921523033,1.0,83.0,2255
2022-07-03,PM10,32.678618857901725,19.553930794431825,1.0,116.0,2259
2022-07-04,O3,90.29271582733813,43.101709861489184,2.0,243.0,2224
2022-07-04,PM2.5,21.390058217644423,12.81556898700017,1.0,74.0,2233
2022-07-04,PM10,32.32017937219731,18.15821586927718,1.0,109.0,2230
2022-07-05,O3,87.03435966086569,40.51903522073483,1.0,223.0,2241
2022-07-05,PM2.5,27.54517133956386,18.103681577316966,1.0,101.0,2247
2022-07-05,PM10,40.81810115350488,24.266026194513604,1.0,154.0,2254
2022-07-06,O3,72.16952209197476,39.930475307624306,1.0,190.0,2218
2022-07-06,PM2.5,11.037003610108304,7.468494769787333,1.0,45.0,2216
2022-07-06,PM10,21.87556973564266,17.63556723742398,1.0,156.0,2194
2022-07-07,O3,98.98058690744921,67.9680450918362,1.0,277.0,2215
2022-07-07,PM2.5,15.479856759176366,9.743983143439099,1.0,73.0,2234
2022-07-07,PM10,38.63754480286738,27.407646927473348,1.0,231.0,2232
2022-07-08,O3,125.80984340044743,61.12678057574188,2.0,315.0,2235
2022-07-08,PM2.5,23.653487338960463,13.55472839946605,1.0,102.0,2251
2022-07-08,PM10,53.332289803220036,25.886484243559277,4.0,215.0,2236
2022-07-09,O3,94.15958873491283,47.34238856876943,1.0,241.0,2237
2022-07-09,PM2.5,20.506714413607877,17.737572714521917,1.0,139.0,2234
2022-07-09,PM10,46.072963294538944,33.45526487681815,2.0,190.0,2234
2022-07-10,O3,93.57477876106195,29.8484102420481,1.0,190.0,2260
2022-07-10,PM2.5,13.134751773049645,8.106041314319043,1.0,78.0,2256
2022-07-10,PM10,25.83651710350955,14.244483267263547,1.0,126.0,2251
2022-07-11,O3,84.22439893143365,41.56871009987106,2.0,227.0,2246
2022-07-11,PM2.5,21.80008865248227,11.704412848750025,1.0,78.0,2256
2022-07-11,PM10,38.854845913354175,18.527815778861672,2.0,143.0,2239
2022-07-12,O3,88.17903733693207,25.410288181208166,3.0,178.0,2223
2022-07-12,PM2.5,14.34761045987376,11.138908815552314,1.0,69.0,2218
2022-07-12,PM10,22.30633484162896,16.98087307435984,1.0,102.0,2210
2022-07-13,O3,89.02636363636364,53.67437373521715,1.0,243.0,2200
2022-07-13,PM2.5,15.129770992366412,9.54918955654829,1.0,73.0,2227
2022-07-13,PM10,31.09311740890688,20.955533376191646,2.0,284.0,2223
2022-07-14,O3,86.48373743347132,55.52501049550529,1.0,255.0,1691
2022-07-14,PM2.5,19.078014184397162,15.145349802590392,1.0,102.0,1692
2022-07-14,PM10,41.749852854620364,29.694408716835962,2.0,222.0,1699
2022-07-15,O3,100.17731773177317,56.55037715242724,1.0,277.0,2222
2022-07-15,PM2.5,21.69440715883669,20.0358323316314,1.0,159.0,2235
2022-07-15,PM10,47.44260089686099,34.51654671056737,3.0,219.0,2230
2022-07-16,O3,102.9117125110914,58.22743794874794,1.0,404.0,2254
2022-07-16,PM2.5,23.755389353277607,15.426421539475841,1.0,103.0,2273
2022-07-16,PM10,50.84808454425363,28.39433112690502,3.0,232.0,2271
2022-07-17,O3,94.15415194346289,42.92989396076135,2.0,223.0,2264
2022-07-17,PM2.5,17.575044404973358,13.941108014473153,1.0,75.0,2252
2022-07-17,PM10,36.93821712268314,24.70985515786867,1.0,158.0,2266
2022-07-18,O3,90.35051088405153,44.89807028863313,1.0,244.0,2251
2022-07-18,PM2.5,13.10412051395658,9.443076941204602,1.0,70.0,2257
2022-07-18,PM10,35.84755555555556,24.702736794448555,2.0,256.0,2250
2022-07-19,O3,94.05977528089888,53.75984487791809,1.0,234.0,2225
2022-07-19,PM2.5,18.9834451901566,11.438081288699884,1.0,72.0,2235
2022-07-19,PM10,49.56950067476383,24.84183899247401,2.0,210.0,2223
2022-07-20,O3,105.97931654676259,45.9356909351668,2.0,231.0,2224
2022-07-20,PM2.5,20.90620812862885,14.517278115092026,1.0,105.0,2239
2022-07-20,PM10,43.68520179372197,25.62176600316056,1.0,158.0,2230
2022-07-21,O3,113.22739602169982,59.05493894377754,1.0,294.0,2212
2022-07-21,PM2.5,22.892148014440433,12.882333763098513,1.0,80.0,2216
2022-07-21,PM10,46.78013544018059,24.030942487164026,2.0,185.0,2215
2022-07-22,O3,100.70119156736939,50.35520564468738,1.0,238.0,2182
2022-07-22,PM2.5,25.27380410022779,14.127122877315836,1.0,115.0,2195
2022-07-22,PM10,54.248966467615986,37.22056235346779,5.0,571.0,2177
2022-07-23,O3,102.99911426040744,42.48479120479495,2.0,253.0,2258
2022-07-23,PM2.5,15.038920831490492,10.148446500419835,1.0,92.0,2261
2022-07-23,PM10,27.47464412811388,16.22701707210566,2.0,185.0,2248
2022-07-24,O3,115.82300490414623,58.56867102442289,2.0,296.0,2243
2022-07-24,PM2.5,22.337627721012883,11.78678119704995,1.0,75.0,2251
2022-07-24,PM10,46.97197508896797,22.221118990615864,2.0,210.0,2248
2022-07-25,O3,115.52412868632707,47.8384335760604,1.0,236.0,2238
2022-07-25,PM2.5,24.026164079822617,12.408413144770122,1.0,86.0,2255
2022-07-25,PM10,47.93149466192171,21.00884674460328,3.0,130.0,2248
2022-07-26,O3,107.84014209591474,41.39178604103956,2.0,230.0,2252
2022-07-26,PM2.5,26.92482206405694,15.070036598569288,2.0,96.0,2248
2022-07-26,PM10,45.62349799732977,23.542360946293456,3.0,169.0,2247
2022-07-27,O3,87.23453493546951,33.27531711361402,6.0,244.0,2247
2022-07-27,PM2.5,21.288075033497098,12.667055940890316,1.0,74.0,2239
2022-07-27,PM10,35.16427931960609,21.420698721137644,1.0,158.0,2234
2022-07-28,O3,80.49597855227881,36.30186631124648,2.0,198.0,2238
2022-07-28,PM2.5,12.491971454058875,8.952106572268603,1.0,70.0,2242
2022-07-28,PM10,22.656306306306305,17.312454009588137,1.0,203.0,2220
2022-07-29,O3,90.290770609319,54.28329994730978,1.0,220.0,2232
2022-07-29,PM2.5,16.372175454142667,8.554533879612562,1.0,59.0,2257
2022-07-29,PM10,34.51592920353982,22.2288621533392,2.0,228.0,2260
2022-07-30,O3,96.35500878734622,44.18848008162706,2.0,196.0,2276
2022-07-30,PM2.5,26.20324846356453,14.118818753820559,1.0,114.0,2278
2022-07-30,PM10,44.601668862538425,22.085609310794194,2.0,219.0,2277
2022-07-31,O3,90.46208425720621,52.43251182540333,1.0,224.0,2255
2022-07-31,PM2.5,25.999556933983165,9.767455650219954,2.0,72.0,2257
2022-07-31,PM10,43.5330376940133,16.18317114303309,8.0,137.0,2255
2022-08-01,O3,103.48797862867319,58.72603118579363,2.0,265.0,2246
2022-08-01,PM2.5,31.827144120247567,10.24866369739175,1.0,75.0,2262
2022-08-01,PM10,53.36142983230362,17.32597228208475,2.0,170.0,2266
2022-08-02,O3,108.77758007117438,48.49399562034247,1.0,215.0,2248
2022-08-02,PM2.5,35.76858407079646,12.855837306935753,2.0,84.0,2260
2022-08-02,PM10,57.44582043343653,18.709121595432137,10.0,173.0,2261
2022-08-03,O3,108.8254822790489,47.4795751350534,2.0,262.0,2229
2022-08-03,PM2.5,35.75322365495776,16.18960080906339,5.0,99.0,2249
2022-08-03,PM10,57.38228749443703,20.739452362803128,12.0,177.0,2247
2022-08-04,O3,108.94419642857143,45.9805569573083,1.0,234.0,2240
2022-08-04,PM2.5,33.230973451327436,13.539117888979494,2.0,113.0,2260
2022-08-04,PM10,54.619680851063826,20.136278679216776,2.0,215.0,2256
2022-08-05,O3,108.85675917636526,52.85117092459224,1.0,273.0,2234
2022-08-05,PM2.5,21.87012411347518,12.378396918352706,1.0,96.0,2256
2022-08-05,PM10,38.88672566371682,20.555073892595214,2.0,184.0,2260
2022-08-06,O3,93.2659192825112,48.250733909544095,1.0,410.0,2230
2022-08-06,PM2.5,24.4971072541166,16.433352216247997,1.0,130.0,2247
2022-08-06,PM10,44.27296937416778,24.287915744997125,1.0,278.0,2253
2022-08-07,O3,85.40569395017793,39.387255236335534,3.0,211.0,2248
2022-08-07,PM2.5,21.2734132268087,11.180867429335976,1.0,72.0,2253
2022-08-07,PM10,34.306049822064054,16.682099822949624,2.0,115.0,2248
2022-08-08,O3,59.93721770551039,21.81388667522213,1.0,150.0,2214
2022-08-08,PM2.5,13.63162623539982,12.149634846986425,1.0,83.0,2226
2022-08-08,PM10,26.06314839873703,19.39170987610141,1.0,133.0,2217
2022-08-09,O3,57.2666368914694,23.80934974391645,1.0,132.0,2239
2022-08-09,PM2.5,9.230666666666666,5.035839729159157,1.0,42.0,2250
2022-08-09,PM10,17.641986455981943,9.506255401842177,1.0,90.0,2215
2022-08-10,O3,70.34718498659518,45.101668673099454,1.0,229.0,2238
2022-08-10,PM2.5,12.490222222222222,7.2494684828579405,1.0,68.0,2250
2022-08-10,PM10,23.370138578453286,11.875180167224471,1.0,112.0,2237
2022-08-11,O3,86.27996422182468,52.0427560152802,1.0,249.0,2236
2022-08-11,PM2.5,20.337522441651707,12.400269715385544,1.0,123.0,2228
2022-08-11,PM10,38.258527827648116,19.557206608516978,2.0,149.0,2228
2022-08-12,O3,96.96526169522927,55.45127673913021,1.0,226.0,2159
2022-08-12,PM2.5,35.56844547563805,18.20400830765369,1.0,127.0,2155
2022-08-12,PM10,59.04600371747212,26.26666974361349,1.0,277.0,2152
2022-08-13,O3,101.00753212228622,43.11381970658122,8.0,215.0,2257
2022-08-13,PM2.5,32.96719858156028,16.503566838510682,1.0,90.0,2256
2022-08-13,PM10,49.6098535286285,21.949039768532348,2.0,139.0,2253
2022-08-14,O3,72.7828773168579,30.131728853307997,1.0,178.0,2266
2022-08-14,PM2.5,23.79138925876609,14.209733805422209,1.0,94.0,2253
2022-08-14,PM10,36.437333333333335,20.27694546358828,1.0,138.0,2250
2022-08-15,O3,63.754557581147175,36.20974492169561,1.0,195.0,2249
2022-08-15,PM2.5,13.403795233892321,11.638295571660068,1.0,70.0,2266
2022-08-15,PM10,26.259375,19.838795676529593,2.0,165.0,2240
2022-08-16,O3,78.95197865718097,46.01624983002512,1.0,243.0,2249
2022-08-16,PM2.5,10.907589285714286,8.06502233474187,1.0,52.0,2240
2022-08-16,PM10,28.053435114503817,20.989815577559547,1.0,155.0,2227
2022-08-17,O3,91.54708520179372,49.66928545401997,1.0,246.0,2230
2022-08-17,PM2.5,20.55933721450963,9.070613857133404,1.0,64.0,2233
2022-08-17,PM10,44.19855920756416,17.232413405113327,3.0,150.0,2221
2022-08-18,O3,83.19664162615996,35.303478780390854,2.0,215.0,2263
2022-08-18,PM2.5,27.878868258178603,13.59381083982224,1.0,84.0,2262
2022-08-18,PM10,44.66785396260018,23.5263272985889,1.0,144.0,2246
2022-08-19,O3,66.11612326931666,32.87973815075147,1.0,161.0,2239
2022-08-19,PM2.5,15.442316258351893,14.026061964573534,1.0,76.0,2245
2022-08-19,PM10,27.0633423180593,21.06469806032087,2.0,183.0,2226
2022-08-20,O3,76.46714349575323,46.40170192417958,1.0,174.0,2237
2022-08-20,PM2.5,11.508182220256524,7.49450922786345,1.0,58.0,2261
2022-08-20,PM10,31.595829636202307,21.23348881794514,3.0,217.0,2254
2022-08-21,O3,103.02063213345039,53.06759331437467,3.0,259.0,2278
2022-08-21,PM2.5,24.084395604395603,12.132669475047523,1.0,78.0,2275
2022-08-21,PM10,49.2141600703606,17.72179096846733,4.0,148.0,2274
2022-08-22,O3,92.73777777777778,29.324387187980882,3.0,205.0,2250
2022-08-22,PM2.5,15.568888888888889,13.989898295591274,1.0,88.0,2250
2022-08-22,PM10,26.009799554565703,21.788718034572643,1.0,210.0,2245
2022-08-23,O3,54.89955555555556,29.218983932106386,1.0,145.0,2250
2022-08-23,PM2.5,7.882978723404255,6.153586366482563,1.0,45.0,2256
2022-08-23,PM10,22.461093819475323,17.355781218703985,1.0,163.0,2249
2022-08-24,O3,65.32754010695187,37.645784705198245,1.0,166.0,2244
2022-08-24,PM2.5,12.061306086183919,10.571025245880731,1.0,103.0,2251
2022-08-24,PM10,28.02905677246312,16.00096542837491,1.0,121.0,2237
2022-08-25,O3,65.48698384201077,34.458849489470474,1.0,181.0,2228
2022-08-25,PM2.5,15.727150537634408,14.544161441070894,1.0,114.0,2232
2022-08-25,PM10,32.597209720972096,21.92180382093129,2.0,136.0,2222
2022-08-26,O3,56.48535376295629,33.39870896084379,1.0,179.0,2219
2022-08-26,PM2.5,15.733097657976138,15.132684496582112,1.0,99.0,2263
2022-08-26,PM10,38.2549889135255,27.32803423510531,2.0,201.0,2255
2022-08-27,O3,46.31976744186046,28.006423093138043,1.0,165.0,2236
2022-08-27,PM2.5,8.236749116607774,6.093177500007542,1.0,46.0,2264
2022-08-27,PM10,26.894080996884735,18.595868241499527,1.0,202.0,2247
2022-08-28,O3,47.12982296867907,25.186196049861877,1.0,130.0,2203
2022-08-28,PM2.5,13.8883473637572,7.693159173337849,1.0,54.0,2257
2022-08-28,PM10,31.557340473003123,18.85017942891011,1.0,130.0,2241
2022-08-29,O3,57.76662263320123,25.454687813016342,1.0,143.0,2271
2022-08-29,PM2.5,22.781898454746138,13.671359628802975,1.0,116.0,2265
2022-08-29,PM10,35.199020480854855,19.347481466893306,1.0,148.0,2246
2022-08-30,O3,58.46620450606586,48.838814417835806,1.0,216.0,1731
2022-08-30,PM2.5,28.37226277372263,14.16070810390295,1.0,88.0,1781
2022-08-30,PM10,48.65200225606317,22.64127528490358,1.0,166.0,1773
2022-08-31,O3,71.66531895777179,45.688452689656664,1.0,232.0,2226
2022-08-31,PM2.5,17.69449378330373,19.09348567597971,1.0,114.0,2252
2022-08-31,PM10,36.82329317269076,34.54751188528349,1.0,210.0,2241
2022-09-01,O3,72.58068842199374,45.2782421897965,1.0,238.0,2237
2022-09-01,PM2.5,14.114171479342515,10.846402649509061,1.0,75.0,2251
2022-09-01,PM10,39.48598130841121,24.26398823851174,2.0,207.0,2247
2022-09-02,O3,84.8377056469542,52.51801766903335,1.0,246.0,2249
2022-09-02,PM2.5,19.88992454505104,11.718110559526922,1.0,78.0,2253
2022-09-02,PM10,49.71732388125831,22.64072472068466,3.0,163.0,2257
2022-09-03,O3,86.89144882587506,48.26833138133794,1.0,220.0,2257
2022-09-03,PM2.5,28.30650835532102,14.020235465076622,1.0,105.0,2274
2022-09-03,PM10,55.911052399823866,24.44714130533422,3.0,189.0,2271
2022-09-04,O3,93.88191065900044,52.93354286517346,1.0,247.0,2261
2022-09-04,PM2.5,30.186754966887417,16.16160116334136,2.0,137.0,2265
2022-09-04,PM10,54.82784697508897,25.035742925550153,4.0,209.0,2248
2022-09-05,O3,74.0389552899513,38.30277419217183,1.0,255.0,2259
2022-09-05,PM2.5,17.594606542882406,19.693958803423413,1.0,117.0,2262
2022-09-05,PM10,39.650420912715994,35.19787209917959,1.0,204.0,2257
2022-09-06,O3,59.06583072100314,36.26842582118507,1.0,218.0,2233
